NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,Label
Cash loans,F,Y,0,157500.0,540000.0,27702.0,Working,Married,-17937,Valid
Cash loans,M,Y,1,60002777.0,1350000.0,39474.0,Commercial associate,Married,-20106,Invalid
Cash loans,F,N,0,90000.0,269550.0,11871.0,State servant,Single / not married,-14679,Valid
Cash loans,F,Y,0,202500.0,900000.0,46084.5,Commercial associate,Married,-18524,Valid
Cash loans,F,Y,0,247500.0,745429.5,38191.5,Pensioner,Single / not married,-18236,Valid
Cash loans,M,Y,0,117000.0,21542.0,11718.0,Working,Single / not married,-14856,Invalid
Cash loans,X,Y,0,162000.0,521280.0,44725.5,Commercial associate,Married,-15847,Invalid
Cash loans,M,Y,0,202500.0,1125000.0,75618.0,Maternity leave,Married,-13339,Invalid
Cash loans,M,Y,0,162000.0,588465.0,30177.0,State servant,Married,-18751,Valid
Cash loans,F,Y,2,112500.0,23067.0,21906.0,Working,Single / not married,-10919,Invalid
Cash loans,F,Y,1,67500.0,360000.0,15858.0,Pensioner,Separated,-5072,Invalid
Revolving loans,F,N,0,99000.0,135000.0,6750.0,Working,Single / not married,-8325,Valid
Cash loans,M,Y,1,292500.0,835380.0,40320.0,State servant,Married,-12040,Valid
Cash loans,M,N,0,90000.0,1007761.5,42826.5,Maternity leave,Married,-11185,Invalid
abcd,M,N,1,315000.0,640080.0,31261.5,Commercial associate,Single / not married,-15291,Invalid
Cash loans,F,Y,0,112500.0,129357.0,13383.0,Pensioner,Civil marriage,-22625,Valid
Cash loans,M,Y,0,166500.0,259794.0,25438.5,Maternity leave,Married,-14261,Invalid
Cash loans,F,Y,0,90000.0,21858.0,6264.0,Working,Married,-16395,Invalid
Cash loans,M,N,2,144000.0,541323.0,27769.5,Pensioner,Married,-5015,Invalid
Cash loans,X,N,0,144000.0,916470.0,26928.0,Commercial associate,Married,-13661,Invalid
Cash loans,F,Y,0,66283682.0,1258650.0,56277.0,Working,Married,-17825,Invalid
Cash loans,M,N,2,292500.0,754740.0,20038.5,Working,Married,-13149,Valid
Cash loans,F,N,0,157500.0,254700.0,20119.5,Pensioner,Married,-6072,Invalid
Cash loans,M,N,0,77167620.0,675000.0,26284.5,Commercial associate,Single / not married,-13432,Invalid
Cash loans,F,Y,0,225000.0,1042560.0,34587.0,Working,Widow,-18197,Valid
abcd,M,Y,1,135000.0,298512.0,17136.0,State servant,Married,-15295,Invalid
Revolving loans,M,Y,0,135000.0,540000.0,27000.0,Pensioner,Married,-21098,Valid
Cash loans,M,Y,0,112500.0,444420.0,24237.0,Working,Married,-15467,Valid
Cash loans,X,Y,0,112500.0,284400.0,13963.5,Pensioner,Married,-22371,Invalid
Cash loans,F,N,0,67500.0,675000.0,17806.5,Commercial associate,Married,-17552,Valid
Cash loans,F,Y,0,112500.0,517500.0,29025.0,Pensioner,Married,-6325,Invalid
Cash loans,M,Y,0,135000.0,474048.0,21010.5,Working,Single / not married,-9925,Valid
Cash loans,F,N,0,126000.0,584766.0,22401.0,Commercial associate,Single / not married,-8965,Valid
Cash loans,M,N,0,135000.0,339948.0,22770.0,Maternity leave,Married,-12976,Invalid
Cash loans,F,Y,2,76500.0,675000.0,21906.0,Working,Married,-14146,Valid
Revolving loans,X,Y,0,67500.0,180000.0,9000.0,Working,Single / not married,-7769,Invalid
abcd,F,Y,0,112500.0,675000.0,29731.5,Pensioner,Married,-22670,Invalid
Cash loans,M,Y,0,202500.0,1125000.0,36292.5,Working,Married,-19946,Valid
Cash loans,M,Y,0,157500.0,728460.0,44694.0,Working,Married,-19541,Valid
Cash loans,F,N,1,108000.0,450000.0,22018.5,Working,Separated,-12790,Valid
Cash loans,F,N,0,126000.0,422892.0,26001.0,Pensioner,Separated,-22145,Valid
Cash loans,F,Y,0,90000.0,544491.0,15732.0,Pensioner,Married,-21331,Valid
Cash loans,F,Y,0,270000.0,312768.0,17095.5,Commercial associate,Civil marriage,-15901,Valid
Cash loans,X,Y,1,225000.0,1046142.0,28899.0,Commercial associate,Married,-14699,Invalid
Cash loans,M,N,0,157500.0,277969.5,12955.5,Pensioner,Separated,-4554,Invalid
Revolving loans,M,Y,1,157500.0,135000.0,6750.0,Commercial associate,Married,-11334,Valid
Cash loans,F,Y,0,360000.0,1350000.0,68580.0,Commercial associate,Married,-10752,Valid
Cash loans,F,N,0,103500.0,526491.0,18909.0,Working,Married,-11225,Valid
Cash loans,F,N,0,157500.0,592560.0,23314.5,Working,Single / not married,-9561,Valid
Cash loans,F,Y,0,82959608.0,526491.0,19039.5,Working,Married,-9505,Invalid
Cash loans,M,Y,2,135000.0,621000.0,20160.0,Maternity leave,Widow,-11694,Invalid
Cash loans,M,Y,0,82479026.0,1078200.0,34911.0,Pensioner,Married,-22901,Invalid
Cash loans,M,Y,1,150750.0,22199.0,29839.5,Commercial associate,Married,-10407,Invalid
Cash loans,F,Y,1,112500.0,1011955.5,43006.5,Working,Married,-13644,Valid
Cash loans,M,Y,0,54000.0,704844.0,33907.5,Maternity leave,Married,-14593,Invalid
Cash loans,F,Y,0,225000.0,967500.0,34879.5,State servant,Married,-14205,Valid
Cash loans,F,Y,0,112500.0,216000.0,14431.5,Commercial associate,Married,-12773,Valid
Cash loans,M,Y,2,54000.0,74182.5,5868.0,Maternity leave,Married,-14133,Invalid
Cash loans,M,Y,2,171000.0,1546020.0,45333.0,Commercial associate,Married,-13583,Valid
Cash loans,F,Y,1,144000.0,814041.0,23800.5,Working,Married,-16234,Valid
Cash loans,M,Y,0,90000.0,67500.0,4005.0,Pensioner,Married,-5528,Invalid
Cash loans,M,Y,2,225000.0,722290.5,57195.0,Working,Married,-21550,Valid
Cash loans,X,Y,0,157500.0,1190340.0,61762.5,Working,Married,-14018,Invalid
Cash loans,M,N,0,225000.0,738108.0,49455.0,Commercial associate,Single / not married,-10787,Valid
Cash loans,F,Y,0,94500.0,292500.0,13014.0,Pensioner,Civil marriage,-21073,Valid
Cash loans,F,Y,0,103500.0,1002726.0,26581.5,State servant,Married,-19532,Valid
Cash loans,F,Y,0,112500.0,454500.0,27063.0,Pensioner,Married,-23647,Valid
Cash loans,F,N,0,73350.0,23742.0,17149.5,Pensioner,Married,-22894,Invalid
Cash loans,F,Y,0,180000.0,450000.0,35469.0,Working,Married,-10690,Valid
Cash loans,X,N,0,112500.0,469152.0,24691.5,Pensioner,Separated,-20556,Invalid
Cash loans,F,Y,0,180000.0,743697.0,50031.0,Commercial associate,Married,-13237,Valid
Revolving loans,F,N,0,900000.0,1350000.0,67500.0,Commercial associate,Married,-12901,Valid
Cash loans,M,Y,1,157500.0,288873.0,19435.5,Maternity leave,Married,-11449,Invalid
Cash loans,M,Y,1,2383.0,1078200.0,34911.0,Commercial associate,Married,-17271,Invalid
Cash loans,X,N,0,495000.0,450000.0,29533.5,Commercial associate,Married,-13647,Invalid
Cash loans,M,Y,1,202500.0,503266.5,59854.5,Maternity leave,Married,-12202,Invalid
Cash loans,F,N,0,157500.0,834048.0,27693.0,Pensioner,Civil marriage,-5867,Invalid
abcd,F,N,0,202500.0,1665000.0,43920.0,Working,Civil marriage,-17558,Invalid
Cash loans,M,Y,1,180000.0,260640.0,29605.5,Working,Married,-21262,Valid
Cash loans,M,N,0,5044.0,900000.0,48825.0,State servant,Single / not married,-15668,Invalid
Cash loans,F,Y,0,315000.0,755856.0,31905.0,Commercial associate,Widow,-22301,Valid
Cash loans,F,N,0,157500.0,765000.0,39190.5,Commercial associate,Married,-12683,Valid
Revolving loans,M,N,2,112500.0,337500.0,16875.0,Maternity leave,Married,-11609,Invalid
Cash loans,F,N,1,81000.0,900000.0,26316.0,Working,Married,-15492,Valid
Cash loans,M,Y,0,306000.0,1288350.0,37800.0,Commercial associate,Married,-20600,Valid
Cash loans,F,N,1,135000.0,900000.0,26316.0,State servant,Married,-9454,Valid
Cash loans,X,Y,1,135000.0,755190.0,36459.0,Commercial associate,Married,-10055,Invalid
Cash loans,F,Y,3,270000.0,1006920.0,42790.5,Working,Married,-15592,Valid
Cash loans,F,Y,0,153000.0,675000.0,19867.5,Pensioner,Civil marriage,-23825,Valid
Cash loans,M,Y,0,427500.0,1762110.0,48586.5,Pensioner,Married,-17150,Valid
Cash loans,M,Y,0,135000.0,528633.0,23413.5,Maternity leave,Married,-12017,Invalid
Cash loans,M,Y,0,67500.0,284400.0,22599.0,Maternity leave,Single / not married,-13525,Invalid
Cash loans,F,Y,0,1707.0,508495.5,21672.0,Pensioner,Married,-23231,Invalid
Revolving loans,F,Y,1,180000.0,270000.0,13500.0,Commercial associate,Married,-12320,Valid
Cash loans,F,Y,0,234000.0,874363.5,44775.0,Working,Civil marriage,-18491,Valid
Cash loans,M,Y,0,144000.0,247275.0,17208.0,Pensioner,Widow,-4355,Invalid
Cash loans,F,Y,0,81000.0,114682.5,11880.0,Working,Widow,-18549,Valid
Cash loans,F,N,0,225000.0,675000.0,21906.0,Working,Married,-20080,Valid
Cash loans,F,Y,1,202500.0,5271284.0,26833.5,State servant,Married,-16150,Invalid
Cash loans,F,N,1,463500.0,1061599.5,31171.5,State servant,Married,-14574,Valid
Cash loans,F,Y,2,148500.0,5269034.0,18954.0,Working,Married,-13834,Invalid
Cash loans,F,Y,0,108000.0,526500.0,26874.0,Working,Civil marriage,-9711,Valid
Cash loans,F,Y,0,202500.0,285723.0,22239.0,Working,Civil marriage,-14450,Valid
Cash loans,F,N,0,112500.0,127350.0,15241.5,Working,Married,-14544,Valid
abcd,F,Y,1,189000.0,661500.0,40599.0,State servant,Married,-10106,Invalid
Cash loans,M,Y,0,117000.0,101880.0,11101.5,Pensioner,Married,-5840,Invalid
Cash loans,M,Y,0,157500.0,810000.0,26257.5,Commercial associate,Single / not married,-12637,Valid
Cash loans,M,Y,2,247500.0,450000.0,22977.0,Working,Civil marriage,-11974,Valid
Revolving loans,M,Y,0,225000.0,270000.0,13500.0,Maternity leave,Separated,-12197,Invalid
Cash loans,M,Y,0,72000.0,675000.0,19867.5,Maternity leave,Married,-12122,Invalid
Cash loans,M,Y,0,450000.0,1724220.0,55750.5,Maternity leave,Single / not married,-13306,Invalid
Revolving loans,M,N,2,270000.0,765000.0,38250.0,Working,Married,-11344,Valid
Revolving loans,F,Y,0,180000.0,180000.0,9000.0,Commercial associate,Single / not married,-10022,Valid
Cash loans,M,Y,2,135000.0,562491.0,27058.5,Pensioner,Married,-4860,Invalid
Cash loans,X,Y,0,90000.0,696024.0,46831.5,Working,Single / not married,-13701,Invalid
abcd,M,N,0,247500.0,225000.0,24232.5,Commercial associate,Single / not married,-11850,Invalid
Cash loans,F,Y,0,45000.0,157500.0,8923.5,Pensioner,Widow,-21425,Valid
Cash loans,M,Y,0,157500.0,425133.0,13707.0,Maternity leave,Married,-13484,Invalid
Cash loans,M,N,1,67500.0,86346.0,10377.0,Working,Married,-12033,Valid
Cash loans,X,N,0,99000.0,538704.0,27634.5,Working,Married,-16821,Invalid
Revolving loans,M,N,1,270000.0,450000.0,22500.0,Maternity leave,Married,-11413,Invalid
Cash loans,F,Y,0,157500.0,301896.0,24336.0,Commercial associate,Single / not married,-17190,Valid
Cash loans,X,N,1,135000.0,1078200.0,31653.0,Commercial associate,Single / not married,-8752,Invalid
Cash loans,F,N,0,90000.0,450000.0,32004.0,Working,Civil marriage,-8622,Valid
Cash loans,M,N,0,180000.0,755190.0,31995.0,Maternity leave,Civil marriage,-11692,Invalid
Cash loans,M,Y,2,135000.0,450000.0,44509.5,Maternity leave,Married,-11287,Invalid
Cash loans,F,Y,0,126000.0,301500.0,14634.0,Pensioner,Married,-22124,Valid
Revolving loans,M,Y,0,247500.0,180000.0,9000.0,Commercial associate,Single / not married,-8291,Valid
Cash loans,M,Y,0,112500.0,142200.0,8293.5,Maternity leave,Married,-12511,Invalid
Cash loans,F,N,2,90000.0,238500.0,12307.5,Working,Married,-10785,Valid
Revolving loans,M,N,1,135000.0,427500.0,21375.0,Commercial associate,Married,-9265,Valid
Cash loans,M,Y,1,135000.0,225000.0,17775.0,Working,Married,-9486,Valid
Cash loans,F,Y,2,135000.0,521280.0,19984.5,Commercial associate,Married,-10331,Valid
Cash loans,F,Y,2,72000.0,355536.0,18153.0,Working,Married,-15155,Valid
Cash loans,M,N,0,157500.0,450000.0,21649.5,State servant,Married,-13066,Valid
Cash loans,X,Y,0,126000.0,191880.0,18976.5,Working,Single / not married,-10207,Invalid
Cash loans,F,Y,0,76500.0,760131.0,22225.5,Pensioner,Widow,-4757,Invalid
Cash loans,M,Y,3,202500.0,545040.0,35617.5,Working,Married,-12322,Valid
Cash loans,X,N,0,202500.0,440784.0,34956.0,Commercial associate,Single / not married,-8519,Invalid
Cash loans,M,Y,0,81000.0,135000.0,7020.0,Working,Married,-17690,Valid
Cash loans,M,Y,0,135000.0,540000.0,15786.0,Working,Married,-16823,Valid
Cash loans,X,Y,0,67500.0,427500.0,20920.5,Working,Married,-10147,Invalid
Cash loans,F,Y,0,180000.0,247500.0,24480.0,Commercial associate,Married,-13689,Valid
Cash loans,F,N,0,180000.0,23414.0,33592.5,Pensioner,Married,-20796,Invalid
Cash loans,F,Y,0,180000.0,1113840.0,47322.0,Commercial associate,Widow,-19489,Valid
Cash loans,F,N,0,62936274.0,993082.5,42205.5,Working,Married,-10548,Invalid
Cash loans,X,Y,1,202500.0,1468719.0,40518.0,Commercial associate,Separated,-15690,Invalid
Cash loans,F,N,1,216000.0,814500.0,23944.5,State servant,Married,-14276,Valid
Cash loans,F,Y,2,2154.0,942300.0,27679.5,State servant,Married,-14838,Invalid
Cash loans,M,N,0,135000.0,540000.0,17419.5,Maternity leave,Married,-12743,Invalid
Cash loans,M,Y,1,157500.0,348264.0,37084.5,Working,Married,-12222,Valid
Cash loans,F,N,0,112500.0,152820.0,15016.5,Pensioner,Civil marriage,-4507,Invalid
Cash loans,F,N,0,202500.0,1305000.0,38155.5,Working,Married,-12802,Valid
Cash loans,F,Y,1,207000.0,808650.0,29839.5,Pensioner,Married,-5247,Invalid
Cash loans,F,Y,0,157500.0,547344.0,19791.0,State servant,Married,-16243,Valid
Cash loans,F,Y,0,90000.0,454500.0,21060.0,Pensioner,Married,-20356,Valid
Cash loans,F,Y,1,135000.0,585000.0,28273.5,Pensioner,Married,-4304,Invalid
Cash loans,M,Y,0,157500.0,646029.0,28584.0,Maternity leave,Civil marriage,-13628,Invalid
Cash loans,M,Y,0,315000.0,584766.0,29988.0,Commercial associate,Married,-18722,Valid
Cash loans,F,Y,0,135000.0,167121.0,11758.5,Pensioner,Civil marriage,-21768,Valid
Cash loans,M,Y,0,76500.0,22894.0,17212.5,Working,Married,-13888,Invalid
Cash loans,F,Y,0,135000.0,717003.0,23260.5,Working,Single / not married,-18860,Valid
Cash loans,M,N,0,180000.0,562500.0,18144.0,Commercial associate,Married,-19914,Valid
Cash loans,M,N,1,292500.0,67500.0,4693.5,Working,Married,-13839,Valid
Cash loans,M,Y,0,202500.0,5173079.0,45504.0,Working,Married,-16914,Invalid
Cash loans,M,N,1,247500.0,1042560.0,61087.5,Working,Married,-11808,Valid
Cash loans,M,N,0,135000.0,269550.0,13891.5,Pensioner,Married,-21823,Valid
Cash loans,F,Y,1,157500.0,279000.0,33241.5,Commercial associate,Married,-10484,Valid
Cash loans,F,Y,1,112500.0,450000.0,36211.5,Pensioner,Married,-5175,Invalid
Cash loans,F,Y,0,180000.0,265851.0,14548.5,Commercial associate,Single / not married,-10390,Valid
Cash loans,F,Y,0,67500.0,848070.0,27486.0,Working,Married,-16475,Valid
Cash loans,M,N,0,90000.0,450000.0,22018.5,Pensioner,Married,-5029,Invalid
Cash loans,F,N,0,405000.0,1334628.0,48069.0,Working,Married,-10487,Valid
Revolving loans,F,Y,1,225000.0,270000.0,13500.0,Commercial associate,Married,-9161,Valid
Cash loans,F,N,0,130500.0,961146.0,26559.0,Pensioner,Married,-5015,Invalid
abcd,F,Y,0,270000.0,2250000.0,89235.0,Pensioner,Married,-22800,Invalid
Cash loans,M,Y,2,157500.0,590337.0,28530.0,Working,Married,-10028,Valid
Cash loans,M,Y,1,1086.0,254700.0,24939.0,Commercial associate,Married,-17472,Invalid
abcd,F,Y,2,157500.0,270000.0,13500.0,Commercial associate,Married,-13857,Invalid
Cash loans,F,N,0,157500.0,95940.0,9342.0,Working,Single / not married,-14374,Valid
Revolving loans,F,Y,0,112500.0,157500.0,7875.0,Pensioner,Married,-21898,Valid
Cash loans,X,N,0,202500.0,343800.0,12348.0,Pensioner,Single / not married,-20561,Invalid
Cash loans,M,Y,0,67500.0,127350.0,8640.0,Working,Married,-19429,Valid
Cash loans,M,Y,0,112500.0,450000.0,34956.0,Pensioner,Married,-23503,Valid
Cash loans,M,N,0,77214845.0,315000.0,22401.0,Working,Married,-19290,Invalid
Cash loans,F,Y,0,3744.0,860112.0,27949.5,Working,Married,-16858,Invalid
Cash loans,M,N,0,112500.0,508495.5,24592.5,Working,Separated,-19192,Valid
Cash loans,M,Y,0,157500.0,5264459.0,24367.5,Pensioner,Single / not married,-9693,Invalid
Cash loans,X,Y,0,112500.0,239850.0,23850.0,Pensioner,Married,-23566,Invalid
Cash loans,X,Y,0,292500.0,521280.0,35392.5,Working,Single / not married,-9804,Invalid
Cash loans,M,N,0,135000.0,112068.0,12019.5,Maternity leave,Married,-14027,Invalid
Cash loans,F,Y,0,270000.0,490495.5,38088.0,Pensioner,Married,-22185,Valid
Cash loans,M,Y,0,63000.0,1006920.0,51543.0,Maternity leave,Married,-13657,Invalid
Cash loans,M,Y,0,225000.0,755190.0,53838.0,Commercial associate,Single / not married,-15972,Valid
Cash loans,M,Y,0,135000.0,193572.0,23103.0,Working,Married,-10424,Valid
Cash loans,F,Y,0,103500.0,5126926.0,16371.0,Working,Married,-10352,Invalid
Cash loans,M,Y,0,81000.0,286704.0,12276.0,Maternity leave,Single / not married,-14470,Invalid
Cash loans,F,N,0,99000.0,22412.0,17361.0,Working,Married,-21278,Invalid
Revolving loans,F,Y,0,270000.0,23928.0,22500.0,Commercial associate,Single / not married,-9562,Invalid
Cash loans,M,Y,2,225000.0,1804500.0,52762.5,Commercial associate,Married,-15519,Valid
Cash loans,M,N,0,157500.0,254700.0,20250.0,Pensioner,Married,-4610,Invalid
Cash loans,F,Y,0,166500.0,239850.0,23850.0,Pensioner,Married,-25071,Valid
abcd,F,Y,0,135000.0,945000.0,40167.0,Commercial associate,Married,-19745,Invalid
Cash loans,F,Y,3,180000.0,808650.0,26086.5,Commercial associate,Separated,-11218,Valid
Revolving loans,F,Y,0,67500.0,337500.0,16875.0,Pensioner,Married,-21773,Valid
Cash loans,M,Y,0,225000.0,937638.0,41301.0,Maternity leave,Married,-11939,Invalid
Cash loans,M,N,1,81000.0,417024.0,28210.5,Maternity leave,Married,-11008,Invalid
Cash loans,M,Y,0,135000.0,490536.0,17617.5,Working,Widow,-22766,Valid
Cash loans,M,Y,0,112500.0,495000.0,25402.5,Maternity leave,Married,-12992,Invalid
Cash loans,F,Y,0,180000.0,1134000.0,33286.5,Working,Widow,-18832,Valid
Revolving loans,M,Y,0,157500.0,270000.0,13500.0,Working,Married,-17327,Valid
Cash loans,F,Y,1,76500.0,855000.0,24997.5,Pensioner,Married,-5258,Invalid
Cash loans,F,Y,0,193500.0,942300.0,27679.5,Pensioner,Married,-22514,Valid
Cash loans,F,N,0,360000.0,2517300.0,66532.5,Commercial associate,Single / not married,-11835,Valid
Cash loans,M,N,0,135000.0,942300.0,30528.0,Maternity leave,Widow,-12324,Invalid
Cash loans,M,Y,1,243000.0,500211.0,38839.5,Commercial associate,Married,-18247,Valid
Cash loans,F,N,0,112500.0,334152.0,17190.0,Pensioner,Single / not married,-23443,Valid
Cash loans,F,Y,1,112500.0,170640.0,12546.0,Pensioner,Civil marriage,-5613,Invalid
Cash loans,M,Y,0,382500.0,25021.0,31630.5,Working,Married,-19737,Invalid
Cash loans,F,Y,1,90000.0,227520.0,8707.5,Working,Married,-15026,Valid
Cash loans,M,Y,0,135000.0,284400.0,22599.0,Maternity leave,Single / not married,-12496,Invalid
abcd,F,N,0,270000.0,526491.0,27261.0,Working,Single / not married,-9718,Invalid
Cash loans,F,Y,1,180000.0,675000.0,34596.0,Commercial associate,Civil marriage,-10042,Valid
Cash loans,F,Y,0,157500.0,5158403.0,27148.5,State servant,Single / not married,-19895,Invalid
Revolving loans,M,Y,0,225000.0,630000.0,31500.0,Commercial associate,Single / not married,-8544,Valid
Cash loans,F,Y,0,157500.0,755190.0,32125.5,Pensioner,Married,-23100,Valid
Cash loans,F,Y,1,117000.0,670500.0,27436.5,Pensioner,Married,-5219,Invalid
Cash loans,M,Y,2,292500.0,755190.0,36459.0,Commercial associate,Married,-12067,Valid
Cash loans,M,Y,1,112500.0,392427.0,19084.5,Working,Civil marriage,-13623,Valid
abcd,F,Y,1,247500.0,746280.0,54436.5,Working,Married,-14624,Invalid
Cash loans,F,Y,0,1623.0,1249740.0,69781.5,Commercial associate,Married,-11270,Invalid
Cash loans,F,Y,0,135000.0,781920.0,25969.5,State servant,Civil marriage,-16576,Valid
Cash loans,F,Y,0,62722373.0,239850.0,23494.5,Pensioner,Civil marriage,-24573,Invalid
Cash loans,F,Y,0,135000.0,21708.0,45954.0,State servant,Married,-11342,Invalid
Cash loans,F,Y,0,189000.0,651600.0,21663.0,Working,Married,-16004,Valid
abcd,F,Y,0,315000.0,509922.0,48546.0,Commercial associate,Married,-17706,Invalid
abcd,F,Y,0,67500.0,284400.0,18643.5,Commercial associate,Civil marriage,-8957,Invalid
Cash loans,F,Y,1,225000.0,1061572.5,45108.0,Commercial associate,Separated,-12172,Valid
Cash loans,F,N,1,157500.0,781920.0,32868.0,Working,Married,-13006,Valid
Cash loans,M,Y,0,270000.0,1125000.0,32895.0,State servant,Married,-15086,Valid
Cash loans,F,Y,0,337500.0,1218438.0,68166.0,Pensioner,Widow,-20605,Valid
Cash loans,M,Y,0,270000.0,182178.0,11137.5,Pensioner,Married,-22606,Valid
Cash loans,F,Y,0,112500.0,555273.0,18040.5,Working,Married,-14750,Valid
Cash loans,F,Y,0,90000.0,495000.0,26982.0,Commercial associate,Married,-11517,Valid
Cash loans,M,Y,0,337500.0,495000.0,50850.0,Pensioner,Married,-6109,Invalid
Cash loans,M,Y,0,225000.0,1006920.0,40063.5,Maternity leave,Married,-13958,Invalid
Cash loans,F,Y,2,157500.0,679500.0,22050.0,Pensioner,Married,-5703,Invalid
Cash loans,F,Y,0,202500.0,740700.0,26734.5,Pensioner,Widow,-20983,Valid
Cash loans,M,Y,0,180000.0,416052.0,19525.5,Maternity leave,Single / not married,-14579,Invalid
Cash loans,F,Y,2,150750.0,1024740.0,52321.5,Working,Single / not married,-18201,Valid
